"InvoiceNo","StockCode","Description","Quantity","InvoiceDate","UnitPrice","CustomerID","Country"
"539337","22193","RED_DINER_WALL_CLOCK",4,2010-12-17,8.5,NA,"EIRE"
"539337","21672","WHITE_SPOT_RED_CERAMIC_DRAWER_KNOB",24,2010-12-17,1.25,NA,"EIRE"
"539337","22847","BREAD_BIN_DINER_STYLE_IVORY",2,2010-12-17,16.95,NA,"EIRE"
"539337","22482","BLUE_TEA_TOWEL_CLASSIC_DESIGN",12,2010-12-17,1.25,NA,"EIRE"
"539337","72760B","VINTAGE_CREAM_3_BASKET_CAKE_STAND",2,2010-12-17,9.95,NA,"EIRE"
"539337","82482","WOODEN_PICTURE_FRAME_WHITE_FINISH",6,2010-12-17,2.55,NA,"EIRE"
"539337","22489","PACK_OF_12_TRADITIONAL_CRAYONS",24,2010-12-17,0.42,NA,"EIRE"
"539337","22491","PACK_OF_12_COLOURED_PENCILS",12,2010-12-17,0.85,NA,"EIRE"
"539337","21790","VINTAGE_SNAP_CARDS",12,2010-12-17,0.85,NA,"EIRE"
"539337","84832","ZINC_WILLIE_WINKIE__CANDLE_STICK",12,2010-12-17,0.85,NA,"EIRE"
"539337","21889","WOODEN_BOX_OF_DOMINOES",12,2010-12-17,1.25,NA,"EIRE"
"539337","C2","CARRIAGE",1,2010-12-17,50,NA,"EIRE"
"539421","22962","JAM_JAR_WITH_PINK_LID",12,2010-12-17,0.85,14016,"EIRE"
"539421","22963","JAM_JAR_WITH_GREEN_LID",12,2010-12-17,0.85,14016,"EIRE"
"539421","22960","JAM_MAKING_SET_WITH_JARS",6,2010-12-17,4.25,14016,"EIRE"
"539421","22961","JAM_MAKING_SET_PRINTED",12,2010-12-17,1.45,14016,"EIRE"
"539421","22113","GREY_HEART_HOT_WATER_BOTTLE",12,2010-12-17,3.75,14016,"EIRE"
"539421","22914","BLUE_COAT_RACK_PARIS_FASHION",6,2010-12-17,4.95,14016,"EIRE"
"539421","22916","HERB_MARKER_THYME",12,2010-12-17,0.65,14016,"EIRE"
"539421","22917","HERB_MARKER_ROSEMARY",12,2010-12-17,0.65,14016,"EIRE"
"539421","22918","HERB_MARKER_PARSLEY",12,2010-12-17,0.65,14016,"EIRE"
"539421","22919","HERB_MARKER_MINT",12,2010-12-17,0.65,14016,"EIRE"
"539421","22920","HERB_MARKER_BASIL",12,2010-12-17,0.65,14016,"EIRE"
"539421","22921","HERB_MARKER_CHIVES",12,2010-12-17,0.65,14016,"EIRE"
"539421","22929","SCHOOL_DESK_AND_CHAIR",1,2010-12-17,65,14016,"EIRE"
"539421","22966","GINGERBREAD_MAN_COOKIE_CUTTER",12,2010-12-17,1.25,14016,"EIRE"
"539421","22969","HOMEMADE_JAM_SCENTED_CANDLES",24,2010-12-17,1.45,14016,"EIRE"
"539421","22768","FAMILY_PHOTO_FRAME_CORNICE",2,2010-12-17,9.95,14016,"EIRE"
"539421","21609","SET_12_LAVENDER__BOTANICAL_T-LIGHTS",6,2010-12-17,2.95,14016,"EIRE"
"539421","22150","3_STRIPEY_MICE_FELTCRAFT",6,2010-12-17,1.95,14016,"EIRE"
"539421","22749","FELTCRAFT_PRINCESS_CHARLOTTE_DOLL",4,2010-12-17,3.75,14016,"EIRE"
"539421","22750","FELTCRAFT_PRINCESS_LOLA_DOLL",4,2010-12-17,3.75,14016,"EIRE"
"539421","21481","FAWN_BLUE_HOT_WATER_BOTTLE",6,2010-12-17,2.95,14016,"EIRE"
"539421","22423","REGENCY_CAKESTAND_3_TIER",4,2010-12-17,12.75,14016,"EIRE"
"539421","21672","WHITE_SPOT_RED_CERAMIC_DRAWER_KNOB",24,2010-12-17,1.25,14016,"EIRE"
"539421","22775","PURPLE_DRAWERKNOB_ACRYLIC_EDWARDIAN",12,2010-12-17,1.25,14016,"EIRE"
"539421","21673","WHITE_SPOT_BLUE_CERAMIC_DRAWER_KNOB",12,2010-12-17,1.25,14016,"EIRE"
"539421","22169","FAMILY_ALBUM_WHITE_PICTURE_FRAME",2,2010-12-17,8.5,14016,"EIRE"
"539421","22170","PICTURE_FRAME_WOOD_TRIPLE_PORTRAIT",4,2010-12-17,6.75,14016,"EIRE"
"539421","82482","WOODEN_PICTURE_FRAME_WHITE_FINISH",6,2010-12-17,2.55,14016,"EIRE"
"539421","21407","BROWN_CHECK_CAT_DOORSTOP",3,2010-12-17,4.25,14016,"EIRE"
"539421","21411","GINGHAM_HEART__DOORSTOP_RED",3,2010-12-17,4.25,14016,"EIRE"
"539421","21326","AGED_GLASS_SILVER_T-LIGHT_HOLDER",12,2010-12-17,0.65,14016,"EIRE"
"539421","84945","MULTI_COLOUR_SILVER_T-LIGHT_HOLDER",12,2010-12-17,0.85,14016,"EIRE"
"539421","21666","RIDGED_GLASS_T-LIGHT_HOLDER",12,2010-12-17,0.65,14016,"EIRE"
"539421","22445","PENCIL_CASE_LIFE_IS_BEAUTIFUL",6,2010-12-17,2.95,14016,"EIRE"
"539421","11001","ASSTD_DESIGN_RACING_CAR_PEN",16,2010-12-17,1.69,14016,"EIRE"
"539421","22418","10_COLOUR_SPACEBOY_PEN",24,2010-12-17,0.85,14016,"EIRE"
"539421","51014A","FEATHER_PEN,HOT_PINK",12,2010-12-17,0.85,14016,"EIRE"
"539421","51014L","FEATHER_PEN,LIGHT_PINK",12,2010-12-17,0.85,14016,"EIRE"
"539421","C2","CARRIAGE",1,2010-12-17,50,14016,"EIRE"
"539473","72802C","VANILLA_SCENT_CANDLE_JEWELLED_BOX",6,2010-12-19,4.25,14911,"EIRE"
"539473","72802B","OCEAN_SCENT_CANDLE_IN_JEWELLED_BOX",6,2010-12-19,4.25,14911,"EIRE"
"539473","72807B","SET/3_OCEAN_SCENT_CANDLE_JEWEL_BOX",8,2010-12-19,4.25,14911,"EIRE"
"539473","72807C","SET/3_VANILLA_SCENTED_CANDLE_IN_BOX",8,2010-12-19,4.25,14911,"EIRE"
"539473","85036A","GARDENIA_1_WICK_MORRIS_BOXED_CANDLE",4,2010-12-19,4.25,14911,"EIRE"
"539473","22189","CREAM_HEART_CARD_HOLDER",8,2010-12-19,3.95,14911,"EIRE"
"539473","22147","FELTCRAFT_BUTTERFLY_HEARTS",12,2010-12-19,1.45,14911,"EIRE"
"539473","22150","3_STRIPEY_MICE_FELTCRAFT",6,2010-12-19,1.95,14911,"EIRE"
"539473","22569","FELTCRAFT_CUSHION_BUTTERFLY",4,2010-12-19,3.75,14911,"EIRE"
"539473","22570","FELTCRAFT_CUSHION_RABBIT",4,2010-12-19,3.75,14911,"EIRE"
"539473","22423","REGENCY_CAKESTAND_3_TIER",2,2010-12-19,12.75,14911,"EIRE"
"539473","84992","72_SWEETHEART_FAIRY_CAKE_CASES",24,2010-12-19,0.55,14911,"EIRE"
"539473","48188","DOORMAT_WELCOME_PUPPIES",2,2010-12-19,7.95,14911,"EIRE"
"539473","22563","HAPPY_STENCIL_CRAFT",24,2010-12-19,1.25,14911,"EIRE"
"539473","85049E","SCANDINAVIAN_REDS_RIBBONS",12,2010-12-19,1.25,14911,"EIRE"
"539473","22077","6_RIBBONS_RUSTIC_CHARM",12,2010-12-19,1.65,14911,"EIRE"
"539473","85049C","ROMANTIC_PINKS_RIBBONS",12,2010-12-19,1.25,14911,"EIRE"
"539473","C2","CARRIAGE",1,2010-12-19,50,14911,"EIRE"
"539722","21733","RED_HANGING_HEART_T-LIGHT_HOLDER",6,2010-12-21,2.95,14911,"EIRE"
"539722","85123A","WHITE_HANGING_HEART_T-LIGHT_HOLDER",24,2010-12-21,2.95,14911,"EIRE"
"539722","22171","3_HOOK_PHOTO_SHELF_ANTIQUE_WHITE",2,2010-12-21,8.5,14911,"EIRE"
"539722","85066","CREAM_SWEETHEART_MINI_CHEST",2,2010-12-21,12.75,14911,"EIRE"
"539722","22847","BREAD_BIN_DINER_STYLE_IVORY",3,2010-12-21,16.95,14911,"EIRE"
"539722","20752","BLUE_POLKADOT_WASHING_UP_GLOVES",18,2010-12-21,2.1,14911,"EIRE"
"539722","20754","RETROSPOT_RED_WASHING_UP_GLOVES",18,2010-12-21,2.1,14911,"EIRE"
"539722","22283","6_EGG_HOUSE_PAINTED_WOOD",4,2010-12-21,7.95,14911,"EIRE"
"539722","22197","SMALL_POPCORN_HOLDER",24,2010-12-21,0.85,14911,"EIRE"
"539722","22835","HOT_WATER_BOTTLE_I_AM_SO_POORLY",8,2010-12-21,4.65,14911,"EIRE"
"539722","22112","CHOCOLATE_HOT_WATER_BOTTLE",9,2010-12-21,4.95,14911,"EIRE"
"539722","85099B","JUMBO_BAG_RED_RETROSPOT",10,2010-12-21,1.95,14911,"EIRE"
"539722","21259","VICTORIAN_SEWING_BOX_SMALL",2,2010-12-21,5.95,14911,"EIRE"
"539722","22652","TRAVEL_SEWING_KIT",10,2010-12-21,1.65,14911,"EIRE"
"539722","21430","SET/3_RED_GINGHAM_ROSE_STORAGE_BOX",8,2010-12-21,3.75,14911,"EIRE"
"539722","20914","SET/5_RED_RETROSPOT_LID_GLASS_BOWLS",6,2010-12-21,2.95,14911,"EIRE"
"539722","21212","PACK_OF_72_RETROSPOT_CAKE_CASES",48,2010-12-21,0.55,14911,"EIRE"
"539722","22960","JAM_MAKING_SET_WITH_JARS",6,2010-12-21,4.25,14911,"EIRE"
"539722","22666","RECIPE_BOX_PANTRY_YELLOW_DESIGN",6,2010-12-21,2.95,14911,"EIRE"
"539722","22720","SET_OF_3_CAKE_TINS_PANTRY_DESIGN",3,2010-12-21,4.95,14911,"EIRE"
"539722","22965","3_TRADITIONAl_BISCUIT_CUTTERS__SET",6,2010-12-21,2.1,14911,"EIRE"
"539722","22169","FAMILY_ALBUM_WHITE_PICTURE_FRAME",2,2010-12-21,8.5,14911,"EIRE"
"539722","20751","FUNKY_WASHING_UP_GLOVES_ASSORTED",24,2010-12-21,2.1,14911,"EIRE"
"539722","21041","RED_RETROSPOT_OVEN_GLOVE_DOUBLE",6,2010-12-21,2.95,14911,"EIRE"
"539722","22198","LARGE_POPCORN_HOLDER",12,2010-12-21,1.65,14911,"EIRE"
"539722","84991","60_TEATIME_FAIRY_CAKE_CASES",72,2010-12-21,0.55,14911,"EIRE"
"539722","21257","VICTORIAN_SEWING_BOX_MEDIUM",2,2010-12-21,7.95,14911,"EIRE"
"539722","22654","DELUXE_SEWING_KIT",3,2010-12-21,5.95,14911,"EIRE"
"539722","22423","REGENCY_CAKESTAND_3_TIER",10,2010-12-21,0,14911,"EIRE"
"539984","C2","CARRIAGE",1,2010-12-23,50,14911,"EIRE"
"539984","22961","JAM_MAKING_SET_PRINTED",12,2010-12-23,1.45,14911,"EIRE"
"539984","22960","JAM_MAKING_SET_WITH_JARS",6,2010-12-23,4.25,14911,"EIRE"
"539984","22077","6_RIBBONS_RUSTIC_CHARM",12,2010-12-23,1.65,14911,"EIRE"
"539984","21892","TRADITIONAL_WOODEN_CATCH_CUP_GAME",12,2010-12-23,1.25,14911,"EIRE"
"539984","22550","HOLIDAY_FUN_LUDO",4,2010-12-23,3.75,14911,"EIRE"
"539984","21912","VINTAGE_SNAKES_&_LADDERS",4,2010-12-23,3.75,14911,"EIRE"
"539984","22621","TRADITIONAL_KNITTING_NANCY",12,2010-12-23,1.45,14911,"EIRE"
"539984","22620","4_TRADITIONAL_SPINNING_TOPS",12,2010-12-23,1.25,14911,"EIRE"
"539984","22619","SET_OF_6_SOLDIER_SKITTLES",4,2010-12-23,3.75,14911,"EIRE"
"539984","21888","BINGO_SET",8,2010-12-23,3.75,14911,"EIRE"
"539984","22623","BOX_OF_VINTAGE_JIGSAW_BLOCKS",3,2010-12-23,4.95,14911,"EIRE"
"539984","21790","VINTAGE_SNAP_CARDS",12,2010-12-23,0.85,14911,"EIRE"
"539984","22138","BAKING_SET_9_PIECE_RETROSPOT",3,2010-12-23,4.95,14911,"EIRE"
"539984","22617","BAKING_SET_SPACEBOY_DESIGN",3,2010-12-23,4.95,14911,"EIRE"
"540547","72780","BLACK_SILOUETTE_CANDLE_PLATE",12,2011-01-09,0.85,14911,"EIRE"
"540547","21617","4_LILY__BOTANICAL_DINNER_CANDLES",6,2011-01-09,3.75,14911,"EIRE"
"540547","72800E","4_IVORY_DINNER_CANDLES_SILVER_FLOCK",6,2011-01-09,2.55,14911,"EIRE"
"540547","22102","MIRROR_MOSAIC_T-LIGHT_HOLDER",6,2011-01-09,1.65,14911,"EIRE"
"540547","18098C","PORCELAIN_BUTTERFLY_OIL_BURNER",6,2011-01-09,2.95,14911,"EIRE"
"540547","22481","BLACK_TEA_TOWEL_CLASSIC_DESIGN",12,2011-01-09,1.25,14911,"EIRE"
"540547","21035","SET/2_RED_RETROSPOT_TEA_TOWELS",6,2011-01-09,2.95,14911,"EIRE"
"540547","22766","PHOTO_FRAME_CORNICE",8,2011-01-09,2.95,14911,"EIRE"
"540547","84818","DANISH_ROSE_PHOTO_FRAME",6,2011-01-09,2.55,14911,"EIRE"
"540547","22863","SOAP_DISH_BROCANTE",8,2011-01-09,2.95,14911,"EIRE"
"540547","84913B","MINT_GREEN_ROSE_TOWEL",4,2011-01-09,4.65,14911,"EIRE"
"540547","84913A","SOFT_PINK_ROSE_TOWEL",4,2011-01-09,4.65,14911,"EIRE"
"540547","C2","CARRIAGE",1,2011-01-09,50,14911,"EIRE"
"541220","22505","MEMO_BOARD_COTTAGE_DESIGN",120,2011-01-14,4.25,14156,"EIRE"
"541220","22968","ROSE_COTTAGE_KEEPSAKE_BOX",64,2011-01-14,8.5,14156,"EIRE"
"541220","22362","GLASS_JAR_PEACOCK_BATH_SALTS",120,2011-01-14,2.55,14156,"EIRE"
"541220","22363","GLASS_JAR_MARMALADE",120,2011-01-14,2.55,14156,"EIRE"
"541220","22361","GLASS_JAR_DAISY_FRESH_COTTON_WOOL",120,2011-01-14,2.55,14156,"EIRE"
"541220","85049G","CHOCOLATE_BOX_RIBBONS",144,2011-01-14,1.06,14156,"EIRE"
"541220","21289","LARGE_STRIPES_CHOCOLATE_GIFT_BAG",176,2011-01-14,1.25,14156,"EIRE"
"541220","21292","SMALL_STRIPES_CHOCOLATE_GIFT_BAG",384,2011-01-14,0.64,14156,"EIRE"
"541220","22931","BAKING_MOULD_HEART_WHITE_CHOCOLATE",144,2011-01-14,2.1,14156,"EIRE"
"541220","22932","BAKING_MOULD_TOFFEE_CUP_CHOCOLATE",144,2011-01-14,2.1,14156,"EIRE"
"541220","22936","BAKING_MOULD_ROSE_WHITE_CHOCOLATE",72,2011-01-14,2.75,14156,"EIRE"
"541220","22935","BAKING_MOULD_ROSE_MILK_CHOCOLATE",72,2011-01-14,2.75,14156,"EIRE"
"541220","22934","BAKING_MOULD_EASTER_EGG_WHITE_CHOC",72,2011-01-14,2.55,14156,"EIRE"
"541220","22933","BAKING_MOULD_EASTER_EGG_MILK_CHOC",120,2011-01-14,2.55,14156,"EIRE"
"541220","22967","SET_3_SONG_BIRD_PAPER_EGGS_ASSORTED",240,2011-01-14,2.55,14156,"EIRE"
"541220","22957","SET_3_PAPER_VINTAGE_CHICK_PAPER_EGG",240,2011-01-14,2.55,14156,"EIRE"
"541220","22766","PHOTO_FRAME_CORNICE",96,2011-01-14,2.55,14156,"EIRE"
"541220","22896","PEG_BAG_APPLE_DESIGN",100,2011-01-14,2.1,14156,"EIRE"
"541220","22305","COFFEE_MUG_PINK_PAISLEY_DESIGN",216,2011-01-14,2.1,14156,"EIRE"
"541220","22908","PACK_OF_20_NAPKINS_RED_APPLES",288,2011-01-14,0.64,14156,"EIRE"
"541220","22722","SET_OF_6_SPICE_TINS_PANTRY_DESIGN",192,2011-01-14,3.45,14156,"EIRE"
"541220","22961","JAM_MAKING_SET_PRINTED",288,2011-01-14,1.25,14156,"EIRE"
"541220","22960","JAM_MAKING_SET_WITH_JARS",60,2011-01-14,3.75,14156,"EIRE"
"541220","22720","SET_OF_3_CAKE_TINS_PANTRY_DESIGN",144,2011-01-14,4.25,14156,"EIRE"
"541220","22699","ROSES_REGENCY_TEACUP_AND_SAUCER",120,2011-01-14,2.55,14156,"EIRE"
"541220","22423","REGENCY_CAKESTAND_3_TIER",160,2011-01-14,10.95,14156,"EIRE"
"541220","22203","MILK_PAN_RED_RETROSPOT",1,2011-01-14,3.75,14156,"EIRE"
"541220","22199","FRYING_PAN_RED_POLKADOT",1,2011-01-14,4.25,14156,"EIRE"
"541220","22628","PICNIC_BOXES_SET_OF_3_RETROSPOT",160,2011-01-14,4.25,14156,"EIRE"
"541220","20914","SET/5_RED_SPOTTY_LID_GLASS_BOWLS",288,2011-01-14,2.55,14156,"EIRE"
"541220","22838","3_TIER_CAKE_TIN_RED_AND_CREAM",96,2011-01-14,12.75,14156,"EIRE"
"541220","22840","ROUND_CAKE_TIN_VINTAGE_RED",144,2011-01-14,6.95,14156,"EIRE"
"541220","22429","ENAMEL_MEASURING_JUG_CREAM",180,2011-01-14,3.75,14156,"EIRE"
"541220","22483","RED_GINGHAM_TEDDY_BEAR",144,2011-01-14,2.55,14156,"EIRE"
"541220","22557","PLASTERS_IN_TIN_VINTAGE_PAISLEY",192,2011-01-14,1.45,14156,"EIRE"
"541220","22551","PLASTERS_IN_TIN_SPACEBOY",192,2011-01-14,1.45,14156,"EIRE"
"541220","22629","SPACEBOY_LUNCH_BOX",192,2011-01-14,1.65,14156,"EIRE"
"541220","22630","DOLLY_GIRL_LUNCH_BOX",192,2011-01-14,1.65,14156,"EIRE"
"541220","20728","LUNCH_BAG_CARS_BLUE",100,2011-01-14,1.45,14156,"EIRE"
"541220","22383","LUNCH_BAG_SUKI__DESIGN",100,2011-01-14,1.45,14156,"EIRE"
"541220","20725","LUNCH_BAG_RED_SPOTTY",200,2011-01-14,1.45,14156,"EIRE"
"541434","85180A","RED_HEARTS_LIGHT_CHAIN",24,2011-01-18,1.25,14911,"EIRE"
"541434","84978","HANGING_HEART_JAR_T-LIGHT_HOLDER",72,2011-01-18,1.06,14911,"EIRE"
"541434","18097C","WHITE_TALL_PORCELAIN_T-LIGHT_HOLDER",12,2011-01-18,2.55,14911,"EIRE"
"541434","85055","FRENCH_ENAMEL_UTENSIL_HOLDER",20,2011-01-18,2.95,14911,"EIRE"
"541434","37475","SET/4_COLOURFUL_MIXING_BOWLS",6,2011-01-18,8.49,14911,"EIRE"
"541434","22561","WOODEN_SCHOOL_COLOURING_SET",24,2011-01-18,1.65,14911,"EIRE"
"541434","22113","GREY_HEART_HOT_WATER_BOTTLE",8,2011-01-18,3.75,14911,"EIRE"
"541434","71459","HANGING_JAM_JAR_T-LIGHT_HOLDER",96,2011-01-18,0.72,14911,"EIRE"
"541434","21355","TOAST_ITS_-_I_LOVE_YOU",24,2011-01-18,1.25,14911,"EIRE"
"541434","C2","CARRIAGE",1,2011-01-18,50,14911,"EIRE"
"541670","22427","ENAMEL_FLOWER_JUG_CREAM",36,2011-01-20,5.45,14911,"EIRE"
"541670","22424","ENAMEL_BREAD_BIN_CREAM",8,2011-01-20,10.95,14911,"EIRE"
"541670","22430","ENAMEL_WATERING_CAN_CREAM",16,2011-01-20,4.25,14911,"EIRE"
"541670","22425","ENAMEL_COLANDER_CREAM",16,2011-01-20,4.25,14911,"EIRE"
"541670","22426","ENAMEL_WASH_BOWL_CREAM",16,2011-01-20,2.95,14911,"EIRE"
"541670","22907","PACK_OF_20_NAPKINS_PANTRY_DESIGN",192,2011-01-20,0.64,14911,"EIRE"
"541670","84380","SET_OF_3_BUTTERFLY_COOKIE_CUTTERS",144,2011-01-20,1.06,14911,"EIRE"
"541670","22666","RECIPE_BOX_PANTRY_YELLOW_DESIGN",48,2011-01-20,2.55,14911,"EIRE"
"541670","22274","FELTCRAFT_DOLL_EMILY",48,2011-01-20,2.55,14911,"EIRE"
"541670","22570","FELTCRAFT_CUSHION_RABBIT",32,2011-01-20,3.39,14911,"EIRE"
"541670","22138","BAKING_SET_9_PIECE_RETROSPOT",24,2011-01-20,4.25,14911,"EIRE"
"541670","22744","MAKE_YOUR_OWN_MONSOON_CARD_KIT",48,2011-01-20,2.55,14911,"EIRE"
"541670","21718","RED_METAL_BEACH_SPADE",48,2011-01-20,1.25,14911,"EIRE"
"541670","21715","GIRLS_VINTAGE_TIN_SEASIDE_BUCKET",32,2011-01-20,2.1,14911,"EIRE"
"541670","22957","SET_3_PAPER_VINTAGE_CHICK_PAPER_EGG",72,2011-01-20,2.55,14911,"EIRE"
"541670","22960","JAM_MAKING_SET_WITH_JARS",72,2011-01-20,3.75,14911,"EIRE"
"541670","22720","SET_OF_3_CAKE_TINS_PANTRY_DESIGN",48,2011-01-20,4.25,14911,"EIRE"
"541670","22969","HOMEMADE_JAM_SCENTED_CANDLES",120,2011-01-20,1.25,14911,"EIRE"
"541670","22966","GINGERBREAD_MAN_COOKIE_CUTTER",144,2011-01-20,1.06,14911,"EIRE"
"541670","22722","SET_OF_6_SPICE_TINS_PANTRY_DESIGN",24,2011-01-20,3.45,14911,"EIRE"
"541670","22965","3_TRADITIONAL_COOKIE_CUTTERS__SET",144,2011-01-20,1.85,14911,"EIRE"
"541979","22720","SET_OF_3_CAKE_TINS_PANTRY_DESIGN",3,2011-01-24,4.95,14911,"EIRE"
"541979","22722","SET_OF_6_SPICE_TINS_PANTRY_DESIGN",4,2011-01-24,3.95,14911,"EIRE"
"541979","22847","BREAD_BIN_DINER_STYLE_IVORY",2,2011-01-24,16.95,14911,"EIRE"
"541979","22424","ENAMEL_BREAD_BIN_CREAM",1,2011-01-24,12.75,14911,"EIRE"
"541979","21465","PINK_FLOWER_CROCHET_FOOD_COVER",6,2011-01-24,3.75,14911,"EIRE"
"541979","22795","SWEETHEART_RECIPE_BOOK_STAND",2,2011-01-24,6.75,14911,"EIRE"
"541979","85123A","WHITE_HANGING_HEART_T-LIGHT_HOLDER",6,2011-01-24,2.95,14911,"EIRE"
"541979","22842","BISCUIT_TIN_VINTAGE_RED",2,2011-01-24,6.75,14911,"EIRE"
"541979","22843","BISCUIT_TIN_VINTAGE_GREEN",2,2011-01-24,6.75,14911,"EIRE"
"541979","22841","ROUND_CAKE_TIN_VINTAGE_GREEN",2,2011-01-24,7.95,14911,"EIRE"
"541979","22840","ROUND_CAKE_TIN_VINTAGE_RED",2,2011-01-24,7.95,14911,"EIRE"
"541979","20795","LARGE_BLUE_PROVENCAL_CERAMIC_BALL",6,2011-01-24,2.1,14911,"EIRE"
"541979","84976","RECTANGULAR_SHAPED_MIRROR",6,2011-01-24,1.69,14911,"EIRE"
"541979","22501","PICNIC_BASKET_WICKER_LARGE",2,2011-01-24,9.95,14911,"EIRE"
"541979","C2","CARRIAGE",1,2011-01-24,50,14911,"EIRE"
"542216","21355","TOAST_ITS_-_I_LOVE_YOU",12,2011-01-26,1.25,14911,"EIRE"
"542216","84050","PINK_HEART_SHAPE_EGG_FRYING_PAN",6,2011-01-26,1.65,14911,"EIRE"
"542216","22349","DOG_BOWL_CHASING_BALL_DESIGN",6,2011-01-26,3.75,14911,"EIRE"
"542216","22350","ILLUSTRATED_CAT_BOWL",6,2011-01-26,2.55,14911,"EIRE"
"542216","22767","TRIPLE_PHOTO_FRAME_CORNICE",4,2011-01-26,9.95,14911,"EIRE"
"542216","22181","SNOWSTORM_PHOTO_FRAME_FRIDGE_MAGNET",12,2011-01-26,0.85,14911,"EIRE"
"542216","22766","PHOTO_FRAME_CORNICE",8,2011-01-26,2.95,14911,"EIRE"
"542216","22937","BAKING_MOULD_CHOCOLATE_CUPCAKES",6,2011-01-26,2.55,14911,"EIRE"
"542216","16206B","RED_PURSE_WITH_PINK_HEART",5,2011-01-26,1.25,14911,"EIRE"
"542216","22715","CARD_WEDDING_DAY",12,2011-01-26,0.42,14911,"EIRE"
"542216","22030","SWALLOWS_GREETING_CARD",12,2011-01-26,0.42,14911,"EIRE"
"542216","84247G","DECOUPAGE,GREETING_CARD,",12,2011-01-26,0.42,14911,"EIRE"
"542216","22984","CARD_GINGHAM_ROSE",12,2011-01-26,0.42,14911,"EIRE"
"542216","22983","CARD_BILLBOARD_FONT",12,2011-01-26,0.42,14911,"EIRE"
"542216","22714","CARD_BIRTHDAY_COWBOY",12,2011-01-26,0.42,14911,"EIRE"
"542216","21508","VINTAGE_KID_DOLLY_CARD",12,2011-01-26,0.42,14911,"EIRE"
"542216","22027","TEA_PARTY_BIRTHDAY_CARD",12,2011-01-26,0.42,14911,"EIRE"
"542216","22025","RING_OF_ROSES_BIRTHDAY_CARD",12,2011-01-26,0.42,14911,"EIRE"
"542216","16052","TEATIME_PUSH_DOWN_RUBBER",24,2011-01-26,0.42,14911,"EIRE"
"542216","16235","RECYCLED_PENCIL_WITH_RABBIT_ERASER",60,2011-01-26,0.21,14911,"EIRE"
"542216","22740","POLKADOT_PEN",48,2011-01-26,0.85,14911,"EIRE"
"542216","22741","FUNKY_DIVA_PEN",48,2011-01-26,0.85,14911,"EIRE"
"542216","22422","TOOTHPASTE_TUBE_PEN",12,2011-01-26,0.65,14911,"EIRE"
"542216","22986","GINGHAM_ROSE_WRAP",25,2011-01-26,0.42,14911,"EIRE"
"542216","22985","WRAP,_BILLBOARD_FONTS_DESIGN",25,2011-01-26,0.42,14911,"EIRE"
"542216","22045","SPACEBOY_GIFT_WRAP",25,2011-01-26,0.42,14911,"EIRE"
"542216","16156L","WRAP,_CAROUSEL",25,2011-01-26,0.42,14911,"EIRE"
"542216","22759","SET_OF_3_NOTEBOOKS_IN_PARCEL",12,2011-01-26,1.65,14911,"EIRE"
"542216","22758","LARGE_PURPLE_BABUSHKA_NOTEBOOK",12,2011-01-26,1.25,14911,"EIRE"
"542216","22753","SMALL_YELLOW_BABUSHKA_NOTEBOOK",12,2011-01-26,0.85,14911,"EIRE"
"542216","85232D","SET/3_DECOUPAGE_STACKING_TINS",3,2011-01-26,4.95,14911,"EIRE"
"542216","22555","PLASTERS_IN_TIN_STRONGMAN",12,2011-01-26,1.65,14911,"EIRE"
"542216","22554","PLASTERS_IN_TIN_WOODLAND_ANIMALS",12,2011-01-26,1.65,14911,"EIRE"
"542216","22303","COFFEE_MUG_APPLES_DESIGN",6,2011-01-26,2.55,14911,"EIRE"
"542216","22662","LUNCH_BAG_DOLLY_GIRL_DESIGN",10,2011-01-26,1.65,14911,"EIRE"
"542216","20726","LUNCH_BAG_WOODLAND",10,2011-01-26,1.65,14911,"EIRE"
"542216","84378","SET_OF_3_HEART_COOKIE_CUTTERS",12,2011-01-26,1.25,14911,"EIRE"
"542216","22968","ROSE_COTTAGE_KEEPSAKE_BOX",4,2011-01-26,9.95,14911,"EIRE"
"542216","22509","SEWING_BOX_RETROSPOT_DESIGN",2,2011-01-26,16.95,14911,"EIRE"
"542216","20723","STRAWBERRY_CHARLOTTE_BAG",10,2011-01-26,0.85,14911,"EIRE"
"542216","22355","CHARLOTTE_BAG_SUKI_DESIGN",10,2011-01-26,0.85,14911,"EIRE"
"542216","20966","SANDWICH_BATH_SPONGE",10,2011-01-26,1.25,14911,"EIRE"
"542216","21519","GIN_&_TONIC_DIET_GREETING_CARD",12,2011-01-26,0.42,14911,"EIRE"
"542216","21518","BANK_ACCOUNT__GREETING__CARD",12,2011-01-26,0.42,14911,"EIRE"
"542216","22167","OVAL_WALL_MIRROR_DIAMANTE",2,2011-01-26,9.95,14911,"EIRE"
"542216","84976","RECTANGULAR_SHAPED_MIRROR",6,2011-01-26,1.69,14911,"EIRE"
"542216","21332","MOROCCAN_BEATEN_METAL_MIRROR",4,2011-01-26,12.75,14911,"EIRE"
"542216","22908","PACK_OF_20_NAPKINS_RED_APPLES",12,2011-01-26,0.85,14911,"EIRE"
"542216","21314","SMALL_GLASS_HEART_TRINKET_POT",8,2011-01-26,2.1,14911,"EIRE"
"542216","48194","DOORMAT_HEARTS",2,2011-01-26,7.95,14911,"EIRE"
